Epoch,Loss_D,Loss_G,Score_D_Real,Score_D_Fake,PSNR,SSIM
41,-1.2132532773229119,0.00617805161447783,-1.140474212503814,-2.9504265321885317,26.26914968420699,0.43754061970859764
42,-0.9617631407466243,0.009148192266915359,-4.317991585631083,-5.748605338881305,26.282127927645412,0.435969940982759
43,-1.1536029300104473,0.012685321491095322,-7.764870960953102,-9.540814783571419,26.406603087783367,0.4425226999819279
44,-0.9246944499517924,0.016440021170380327,-11.986474916960939,-13.279626715777141,26.297051847917906,0.43927205592393875
45,-0.8829187456869568,0.027113107334857587,-22.464726370629315,-24.168785923699495,26.52163298718854,0.4511041235178709
46,-1.0744227201175067,0.032571111594583126,-28.0319243535947,-29.618169579488605,26.46081481009142,0.44802828520536425
47,0.35800833956521755,0.02667841304907915,-23.52864778295668,-23.896923157990454,26.55950046376741,0.4541554141789675
48,-0.7388002717053449,0.027592642135382477,-23.567807885906188,-24.510763176313414,25.980451612244032,0.41746515817940233
49,-1.2185201999079773,0.03144252985315472,-26.339410759476362,-27.879450730854995,25.65061542481896,0.40487683065235613
50,-1.2466945254742103,0.03379597373106554,-28.844554310385178,-30.432803515044345,25.60746777518514,0.390676055662334
51,-1.031203230651462,0.03606968043221887,-31.27352778554569,-32.64255910525741,26.186980592431585,0.4305852754414082
52,-1.07275290552221,0.03818951262974098,-33.33995488562269,-34.82756680003092,26.209614756955038,0.4294562483206391
53,-1.153116027247499,0.039258613211786565,-34.47958837915004,-36.02766493930969,25.310217776201892,0.3637051511183381
54,-0.4681548503039103,0.039920546566241014,-35.64966344075698,-36.54304713718079,26.443685891075816,0.4462238258495927
55,-1.0761652252616964,0.039284968897754416,-34.55636698150081,-36.00177433875478,26.0607606379631,0.4179854928329587
56,-1.056697076438732,0.04158043356243042,-36.86489075671094,-38.319477457061744,25.317976274915207,0.377339900881052
57,-0.8590646983508884,0.04396419611501798,-39.42463029605198,-40.623225697923935,26.11624656201071,0.42698729477822783
58,-0.9688061571740204,0.04467110078708798,-39.69617166068992,-41.19196472722028,25.979560632185766,0.4141432600095868
59,-0.4220217999012988,0.03819458649839365,-34.649896116789996,-35.220214397732384,25.47141562281478,0.37058093164116146
60,-1.0200088586873046,0.04129240048715145,-36.521894256658285,-37.86652675254672,25.206768365802876,0.3705563546344638
61,-0.7500576351237799,0.043503550087834235,-38.97364983042687,-40.10194828673386,25.431696187103242,0.37390944674611093
62,-0.09527126815930258,0.04313123144301367,-39.58803249029466,-40.1572792637201,26.500744104234432,0.44697429791092874
63,-0.12150294943486077,0.042289558868955336,-39.26136420976449,-39.482485063230115,26.178514515756387,0.43291116870939733
64,-0.8552493594518674,0.0457655053285472,-41.00306940526138,-42.12532280838135,25.28282023783011,0.3703294739499688
65,-0.8694764887221759,0.04715913933963557,-42.41318076926725,-43.60892095639209,25.85137634228888,0.40620047323405745
66,-0.9662657148524654,0.05065745503337987,-45.70938502071383,-46.94317668452155,25.38474826641181,0.37976072952151296
67,-1.0569920753861304,0.051503513530491915,-46.59248271036252,-48.11554909965831,25.42717979631312,0.38024189464747904
68,-0.5647535861395543,0.051293993187214726,-47.06028240771768,-47.88900469999514,26.310525492590962,0.43644485276192424
69,-0.08176135773102962,0.04852595928793985,-45.440235820318705,-45.682704301112445,26.56724415217205,0.4521048606932163
70,-0.9456231567326367,0.051042808949969,-46.70722957636016,-47.91100527074256,25.402010064837086,0.3781807105988264
71,-0.6779838378167966,0.05317096232058522,-48.378653601796714,-49.38256820501412,26.154279048552137,0.4232752147316933
72,0.10149335072770141,0.04709065640663097,-44.10381444461465,-44.28208190862563,26.56211442759438,0.45137675542384387
73,-0.7532188242608945,0.04980111625004958,-45.70832813913959,-46.692959394932835,25.907958833092177,0.40704776279628274
74,-0.7537793717214658,0.05334567686917562,-48.69722585009074,-49.698568304722606,25.180675456387714,0.36180253624916076
75,-0.7031907231805977,0.05527873861947697,-50.99565975502252,-51.987347204004756,25.364109710606698,0.3675074320286512
76,-0.8162359862528422,0.0586733706787867,-53.96597220471395,-55.08891128373821,25.671642680691843,0.39429684448987246
77,-0.7765575144493502,0.0592121791421891,-54.92360341046457,-56.16341063079058,26.020906723647276,0.437545632943511
78,-0.2886824505118763,0.05974155176449878,-56.373854684490354,-56.959569561639036,26.531821177528112,0.44850587878376247
79,-0.7899387401069691,0.06329914355892674,-59.147059748808196,-60.17107734774366,25.32690438221362,0.3713875389099121
80,-0.9243662477422644,0.06577502063373422,-61.14713272416081,-62.549327537298375,26.28298889684746,0.4345117370039225
81,-0.39955012327878475,0.06597472068920635,-62.26175423205894,-63.08954211299456,24.901719431347196,0.35668065372854474
82,-0.37170685026553896,0.06680821249925666,-62.55445776469134,-63.178368114285824,26.42054702662844,0.44069047056138516
83,-0.4729056711630191,0.06783156677182377,-63.873140066198104,-64.79076429800617,26.555172584469737,0.4501052924245596
84,-0.8998780170383883,0.07216273461594994,-67.94437077585302,-69.277219031728,26.476595065075465,0.4463298785686493
85,104.32556792598751,0.08668869134084678,-83.08203171208534,-83.84616192720036,26.252911567157025,0.4306654501706362
86,5.935156700173062,0.0845537630387987,-81.61675990285437,-76.87126311435851,22.348103860770742,0.23430994898080826
87,3.104818555218808,0.08420589518616316,-76.9371020250729,-74.82415436721836,26.265102185650054,0.44544094521552324
88,0.2933770145708526,0.07933233486584503,-76.51253688526916,-76.4566230025946,26.55446677219313,0.45133195392787456
89,0.22214644279701604,0.07934965267939766,-76.57957080007205,-76.5024185273746,26.553523752224667,0.4513412777334452
90,0.18411485304673167,0.07925724408054317,-76.58099468954248,-76.48987669169773,26.547677031775095,0.4507358568906784
91,0.18263094303308403,0.07916356155036063,-76.48350992639081,-76.3794741923236,26.533180291904806,0.45036855943501
92,0.18315806331890774,0.07890459442688402,-76.29369545442779,-76.16670717326645,26.53006827863692,0.4494330219551921
93,0.1769948280974411,0.07872567488477121,-76.06882570819397,-75.93689867428272,26.48737054104204,0.4488276872038841
94,0.1671205666981578,0.07836492933933512,-75.693863959773,-75.57408603754092,26.527993935857317,0.45063673723489045
95,0.08583670030383848,0.07769169522829478,-74.96553469456359,-74.93150128045286,26.548791788825245,0.4515093556046486
96,-0.1500969317830293,0.07660445625053079,-73.63471463604431,-73.8338640936337,26.406170454754427,0.4465378295630217
97,-0.776827398172391,0.07609222113610006,-71.9434310866545,-72.84905761209015,25.006284105812764,0.34974575221538545
98,-0.3001140123376313,0.07725954950180448,-72.99834373523987,-73.43292319392673,25.170436359608374,0.36661949843168257
99,-0.539039564167752,0.07853362484197297,-74.1093463757528,-74.8162289597145,24.91739941177146,0.34635072238743303
100,-0.5251927300086469,0.07920754279186523,-74.81777332912603,-75.53350849315059,25.19014677932413,0.3688402182236314
