Epoch,Loss_D,Loss_G,Score_D_Real,Score_D_Fake,PSNR,SSIM
1,-3.6348242052309567,0.027628821215322466,2.811816804016857,-1.9569956560418842,24.75106101568498,0.3599689474329352
2,-2.229076584529946,0.006957544099685608,1.1075549684820958,-2.016029400435062,25.62414962113147,0.40879244055598973
3,-2.1992165194903066,0.00442185021981532,2.753371772295163,-0.48245995207116843,25.94040934325318,0.4209890985861421
4,-2.4869736291640203,0.0036352024789691275,3.2972037131663416,0.025093571046961114,25.64975806695172,0.4060334066301584
5,-2.85248742153442,0.004250692380199949,2.941717866296429,-0.7204638774817324,26.12826266219491,0.42200707908719776
6,-2.7088328466851728,0.003881704306281351,2.9093289077359867,-0.4830068114860904,26.509107217376922,0.4459183532372117
7,-1.264926834104714,0.0029404671692283323,2.3648451261037313,0.2957557241275322,26.340034794964954,0.4493669294938445
8,-1.7698972896293357,0.0055652976759757436,-0.18006990408845458,-2.6376565964739656,26.765039438514403,0.4579256485030055
9,-2.6387867749629024,0.004308015044126592,1.9101583027545317,-1.4147124663993078,26.656050071652217,0.45910221613943575
10,-2.589003606704845,0.0034885036742846303,2.6985824204426185,-0.5560612661940686,26.863231692899173,0.475514932051301
11,-1.1142130600713525,0.004949535525924024,-0.3978821946090776,-2.204600729668755,26.915161065517616,0.47887389302253724
12,-1.2408285116751123,0.00629814900457859,-1.6621706782395025,-3.600444611623483,26.43555108831047,0.47724067538976667
13,-1.7776554201059611,0.007888480143441658,-2.5938174858868943,-5.279919445561427,27.142714706276738,0.49372318558394906
14,-1.2825040713478537,0.010598324642218406,-6.094019743836956,-8.038800993831416,24.247767908650587,0.473931587934494
15,-2.2651071254775936,0.011960704256722956,-6.691973708519143,-9.560330834537636,27.083944439705967,0.4971675502508879
16,-0.2033138678917092,0.016929945627534485,-13.413950579552523,-14.557493946183481,27.300227561815746,0.5065920206159353
17,-2.2343517019788512,0.019510462356916614,-14.223735654328124,-16.967854181537614,27.156734582220977,0.49920768283307554
18,-1.5054614759651577,0.02094703839473648,-16.49705188587773,-18.650353546585826,27.174171377868266,0.5037565126270056
19,-1.3914570401177166,0.023918803966588617,-19.589142730868026,-21.641798678185513,27.417790444511603,0.5102297618985177
20,-1.387501956684895,0.024552863624728756,-20.34689362962954,-22.194160917527277,27.473150148833348,0.514072285592556
21,-1.2188655708107987,0.02654503116826476,-22.6326315549187,-24.272912771353795,27.344781577573187,0.5092368087172509
22,-0.8416295336551569,0.02741147549978485,-23.685292169076426,-25.274611951264248,27.516725862646926,0.5180517835915088
23,-1.2724377463845646,0.02548595094023923,-21.565370538471917,-23.19773089373553,27.27429604543031,0.51034951120615
24,-1.9805636437249166,0.029780668245876017,-24.981182536039995,-27.508457242235725,27.33701883143269,0.5093031679093838
25,-1.1513263562527272,0.03128950002298203,-27.50922372761202,-29.156021289700774,27.387565175012952,0.5146913916617631
26,-1.1684519917357201,0.03322367227988652,-29.413217045071338,-31.067839557700342,27.279842577349754,0.5045692273974418
27,0.05050561156689298,0.03265626082330747,-30.36903804781823,-30.572090036839615,27.58930179231953,0.5235464400053025
28,0.01560683821908962,0.03299593880242339,-30.932931692086015,-30.945316012679623,27.601051090580494,0.5250086048990488
29,-1.2810409703316166,0.03550199403244253,-31.532569563955004,-33.31013743315387,27.5433055496812,0.5200047309696675
30,-0.8282933500147247,0.03455483780479899,-31.338982242537135,-32.4675274993963,27.53348404174071,0.5237275404483079
31,0.032372185798901616,0.03342070059259689,-30.22656625153452,-31.439159391315933,27.591671918924856,0.5245123376697302
32,-0.3284981774106438,0.026505936859696346,-23.97676907380768,-24.410172483046676,26.952732561325945,0.5167247249931097
33,-1.6202955905302072,0.0327588326558092,-28.470273649593842,-30.498857160746923,27.287700185325583,0.5131902439147233
34,-1.5604917244402152,0.03440993495431601,-30.1953197975131,-32.175484910354115,27.236142355011115,0.5033021672070026
35,-1.3877882983083731,0.033885692875391345,-29.813724397369807,-31.594281282334894,27.19289298308595,0.5018862492591143
36,-1.4280846576493291,0.03481739518721639,-30.693261921092404,-32.61349698999609,27.454493545447512,0.5150924498587847
37,-0.650609366058351,0.035761017344767575,-32.7062313688745,-33.66877173596218,27.480794757948537,0.5183215202391147
38,-0.7607926814397695,0.036540789776140135,-33.16326843411315,-34.47177628837812,27.57706543586781,0.5231503529846668
39,0.036638293206940634,0.031926307517199215,-29.905242438389067,-29.90699764625699,27.626984322513543,0.5264139071851969
40,-0.29799869034198545,0.031590204350460935,-29.16584097984829,-29.531961243019296,27.299740388909978,0.5184967376291751
41,-1.3884214913403545,0.033698167576141434,-29.594837030536816,-31.34955068495452,27.072782645810747,0.50032639272511
42,-1.1269822894466381,0.035070636534093515,-31.291083835610117,-32.80063796797609,27.52748893378941,0.5184852109104395
43,-0.8345672441134871,0.034696679179791357,-31.541667799052764,-32.57748131446589,27.15074496000237,0.5022573954612016
44,-1.6333050786609138,0.04064236568069233,-36.27786644120448,-38.310021949274955,27.035735228535884,0.4974336712807417
45,-1.0808604073463874,0.039395812952440545,-35.642604764164055,-37.18669827219534,27.495067456712405,0.5159750957041979
46,-0.7287742005003996,0.03874507709774923,-35.630196217832655,-36.56631847340037,27.119049602434103,0.49907557979226114
47,-1.3893044081821595,0.04401695433741648,-39.928002728342406,-41.65656259053326,26.847064503003626,0.48457889311015606
48,-0.39108522594191497,0.04052770515023234,-37.76217625437219,-38.357798357196884,26.243038803299626,0.46565437622368333
49,-0.8813117587955949,0.04153972103023062,-37.848383906190605,-39.10498997928617,27.066928106610177,0.50326716221869
50,-1.3101650558629587,0.04136614314643646,-37.304521039133064,-38.94254902359707,26.87155249895682,0.4840157191455364
51,-0.8529479771207534,0.04334893050937005,-39.969198542243774,-41.13639883480474,26.96381428545105,0.49540442943573
52,0.7547234908979963,0.043241263934145305,-39.833940729101066,-41.101110625422855,27.550109307972992,0.520696979612112
53,0.03865411520848347,0.034549473775259895,-32.51875602860683,-32.53582754252869,27.586873079279847,0.5233387321978807
