Epoch,Loss_D,Loss_G,Score_D_Real,Score_D_Fake,PSNR,SSIM
1,-0.5961442549134439,0.05399537173715836,0.503252999074507,-0.9152652285998655,15.723058023004358,0.7482540589112502
2,-2.7044464544784126,0.049592665377879305,1.2726162974466413,-2.2314218574811235,17.228180911669234,0.7137622975386106
3,-4.503257831035489,0.04556502624623905,1.7758300580967725,-3.104644368225563,17.84350489839863,0.7560521608132582
4,-4.309011190814104,0.04261064421354969,1.6788776612032892,-3.520832081804695,19.453191782622635,0.7806028267053458
5,-1.8238562829631375,0.027184782453898083,1.6437126271987832,-2.488883041340433,25.10956699759079,0.7805278185697703
6,3.1649595430055544,0.01801113782368606,-0.21860869406742625,-1.2767526767575679,25.18078601536091,0.7907776555648217
7,1.9645950682922408,0.012574510477999979,0.40618325091681756,-1.4488695461122425,27.8750393036661,0.790095717723553
8,1.8597161818226267,0.008128286838687061,-0.350712603610634,-1.468620042975139,27.18238462752669,0.797833306147502
9,-0.798342644519365,0.008455925009239085,0.49592945379032116,-1.5255634064375687,27.8180882396247,0.800045902453936
10,1.2923296368806598,0.00786124559995801,-0.8392044376829149,-2.1753989993592504,28.58890349083677,0.7968373471956987
11,-0.9263750178346343,0.00762676614795733,-0.5559520838244649,-2.062071982806161,28.015276858631893,0.7909222606512216
12,-1.2047687170578418,0.00741951056116446,-0.5467908396705774,-2.4624615529684055,29.34687228000729,0.7939781964742221
13,-0.6773365383891362,0.007449312619642701,-0.6141790022333219,-2.4181753585269252,29.507981146325783,0.7937168533985431
14,-0.10333772597252477,0.007848201802946311,-0.6155567905202364,-2.2676715348390926,25.008177033014686,0.8002281879461729
15,-0.43860994036032314,0.008278949842507008,-0.3517616554505784,-2.187932549671483,27.409957507048105,0.791293413914167
16,-0.7983379457176487,0.006884592210583661,-0.37409999497695967,-1.9686585848052318,29.801836388529797,0.8006521881543673
17,-1.108903932660307,0.007179443002869441,-0.08558599036978662,-2.2199920495617844,30.026004311827123,0.8012356729690845
18,-1.5137033301800777,0.007016684642613023,-0.3921118536832104,-2.7293622159140045,28.972978070697543,0.8019293693395761
19,-0.4876340459657195,0.007925586940235917,-0.5013209329888858,-2.7596346762711925,25.90385797532219,0.8084210098706759
20,0.3155144057462324,0.007322992705153184,-1.609581049763383,-2.2655119699297512,29.956939884767742,0.8010370272856492
21,-0.8912530326647691,0.006158830206299521,-0.8889713192679471,-2.261740329743854,30.312766231627958,0.8021330822431124
22,-1.3037659168598992,0.006504699225988208,-0.4426587311913503,-2.2239923449081775,26.779405595116646,0.8134018906263205
23,-1.098753756084698,0.008477849007975158,-0.07776552688338746,-2.2611836548797415,23.62945575083067,0.8137692413880275
24,1.832760515673493,0.006782236675010254,-0.7914781574168195,-1.9100542304410941,28.290021139696414,0.7986471692415384
25,0.5254659465762059,0.005429343293343881,-0.8495507656505622,-1.7303084360139749,30.41340968880103,0.8063644937368539
26,-0.6329550532331047,0.005599904036959168,-0.2928361215025164,-1.7852289319749557,30.0829273500924,0.8106853757454798
27,-1.179181808237706,0.006125759264616758,-0.16758641991528178,-2.0275707661794424,30.319194695042402,0.8075112640857697
28,2.273006766381146,0.004780680234603011,-0.6980288182595699,-1.533522524138514,28.96559249356939,0.8069592721645649
29,2.184705249628498,0.0055397315694631745,-1.196619007713665,-1.314858136898897,26.955819221100974,0.8090461911604955
30,1.150996218689514,0.00577148857841089,-0.9218537795997039,-1.2048657497125805,28.21567858833841,0.811219912308913
31,0.34355990204857323,0.005772311927988225,-0.9400834122537944,-1.5863853901202425,28.763232574902297,0.8106281004502223
32,2.149725794721059,0.006149678542448859,-2.163470859922285,-2.631484491944224,30.136097762711103,0.8115848160707033
33,0.12384075976235932,0.006558008218360516,-1.4565961083932033,-2.841336013486721,30.481394494995676,0.8077360092676603
34,-0.26522511274933724,0.006279825336403317,-1.3812411315561364,-3.0833680324995365,25.233435525837553,0.809230744105119
35,-0.0355604539248234,0.007233135867516644,-1.6480300800467853,-2.9297512511367856,29.458019013339005,0.8020873985840724
36,-0.9304354164513254,0.006171437865852376,-1.1174656768951017,-2.935686597905881,27.83967139660218,0.8136721753157102
37,-0.10003459596705028,0.00679019919550081,-1.1238852824940777,-2.6951213294583236,25.861892735055903,0.8129314108078296
38,-0.16025570311002282,0.006206471417418707,-1.3107977052707445,-2.870570543077257,27.79945260318286,0.8117496445545783
39,-1.763833915965047,0.007865599994835881,-0.5743592326228606,-3.17820425890525,23.54209999229633,0.8050858087723072
40,-0.2619942660477515,0.008344148753084504,-1.9414725766920726,-3.512667675715254,30.62627009762747,0.8186680297668164
41,-1.6519511054381784,0.006938252189334851,-1.5602698305575906,-3.618741317901213,29.198519246978655,0.8197628489824442
42,-0.9517615689882851,0.0054024796193989245,-1.1879433593138398,-3.083334187497673,30.947963441935254,0.8210184143139766
43,-1.7703938662872485,0.006666421899634519,-1.023053255656666,-3.3789947914419383,30.685851443884168,0.8203505205191098
44,-1.7283597125747505,0.007909880092646718,-1.309649200251883,-3.9050920575701595,20.355293121167144,0.8203520323679997
45,-0.53889607505777,0.009800718142321134,-0.7919126083542392,-3.295751400086348,28.614168078374394,0.8121648185069744
46,-0.29566429136050093,0.005909560892750397,-1.8151979067714956,-2.581441349311163,30.77466603005903,0.8006289774637956
47,-0.8317275851453799,0.005865363459714662,-1.660466597882071,-2.9053469126656553,31.3132671261485,0.8025931408772102
48,-1.435898838871722,0.005797425039476485,-1.2669206613484467,-3.139193132828635,29.98547841390146,0.8188503413933974
49,-1.7412335488975803,0.006500897043239462,-1.0654038372100245,-3.4089132488529508,30.752178797739454,0.8231400944636418
50,-1.6568495056328714,0.006044196747979573,-0.9791796491672351,-3.4272679327496123,31.48451831087936,0.8197933594080118
51,-1.1993939201303776,0.0056277145714951175,-1.0203988351266744,-3.2621693813116313,31.68592604214639,0.8239850768676171
52,-0.9917098928795742,0.0060132793966878005,-1.789404622169238,-4.0108655508199265,31.180152886489076,0.8217467014606182
53,-1.4919646537632838,0.006559216704200134,-1.1595367298833748,-3.93950382505754,26.700674023580405,0.8068772225196545
54,2.997019026334565,0.010047682472779002,-4.7972968882362315,-4.937189114049333,22.33540601043408,0.7988589806740101
55,3.103737125922992,0.007427184112608922,-3.4678406623652585,-3.685015269911707,28.165717255085312,0.8231222679064824
56,3.0247303895502284,0.004634756679277892,-1.7636757767262696,-1.972292693580468,31.696500782876008,0.8195386018202855
57,1.9382841568309632,0.004612156908089638,-1.5566409611328602,-1.917131596656987,31.634717409229882,0.8180236468865322
58,0.9942497606512151,0.004932098497972059,-2.0392709092716954,-2.6199075633069637,31.83287816083012,0.8205319762229919
59,-0.6172147969715992,0.005414872590867743,-1.4622547647941477,-2.8949103850290725,30.94604689195219,0.8249290163700397
60,0.40722340653851175,0.004869087094317435,-1.4733693884612018,-2.272000283665127,31.33586657743205,0.8156562450298896
61,-1.7252374751811415,0.006184115359319359,-1.3123926095870073,-3.4027255987783227,31.973520796862957,0.825444728227762
62,-2.1628238523477585,0.006134111974193901,-0.9827458178348101,-3.6200703045932507,32.22075888991334,0.8266223410459665
63,-2.230366483115154,0.005928704313347692,-0.760227130832377,-3.4948085323720615,32.16259900130491,0.8243091142177582
64,-1.6495728104084308,0.006894575078095921,-1.1894246604596386,-3.772910065227796,26.3782039430453,0.8199168020945329
65,-2.4800296354080476,0.009035414111183082,-0.5215936060853186,-3.8382821421584117,27.472791092005814,0.8235898237044995
66,-1.3420071168056094,0.0068611901331245674,-1.0271386486619134,-3.401805530325145,31.658868366935028,0.8300159823894501
67,-1.7868989301830152,0.005794227043566788,-0.8546121841275719,-3.6371191765460216,31.61359007963958,0.8208415370721084
